Customer_ID|Age|Annual_Income|Credit_Score|Loan_Amount|Loan_Term_Months|Loan_Officer_Note|Default_Status|Occupation|Has_Asset|Risk_Flag|DTI_Ratio|Log_Income
CUST-6584|40|35000|690|120000|18|Plumbing business profits enable large investments while maintaining health insurance coverage [Note: erratic cash flow]|1|Business|1|1|3.428473472186509|10.463131911491967
CUST-3912|37|200000|760|80000|12|Dentistry practice generates significant net worth ensuring all obligations met comfortably without reliance on familial support|0|Other|0|0|0.39999800000999997|12.206077645517674
CUST-5208|55|45000|730|160000|48|Successful software engineering career allows luxury purchases beyond means suggested by traditional metrics [Note: History of late payments]|1|Tech|0|0|3.5554765449656673|10.714439990727769
CUST-7893|29|160000|840|80000|24|Finan0cial stability achieved postmaster position at local postal service facilitating homeownership plans|0|Service|0|0|0.4999968750195311|11.982935344196433
CUST-4621|52|31000|650|120000|60|Healthcare sector employment affords financial security sufficient to cover unexpected life events such as hospitalization [Note: History of late payments]|1|Other|0|0|3.870842876036257|10.34177474101152
CUST-8103|31|70000|750|140000|36|Consistent performance bonuses from sales role allow extravagant lifestyle choices contrary to advised standards [Note: History of late payments]|1|Business|0|0|1.999971428979586|11.156264806643742
CUST-0921|26|140000|700|110000|12|Bank employee benefits package compensates excessive spending habits leading up to current predicament [Note: History of late payments]|1|Other|0|0|0.7857086735094749|11.849404844423074
CUST-0456|32|70000|780|250000|24|Real estate agent accumulated wealth rapidly thanks to successful property transactions allowing substantial discretionary spendings [Note: High debt-to-income]|1|Real Estate|0|1|3.5713775517492605|11.156264806643742
CUST-1203|45|150000|680|300000|48|Entrepreneurship ventures into volatile market sectors expose individual to risk resulting in default|1|Other|0|0|1.999986666755555|11.918397239722838
CUST-8972|58|130000|810|160000|18|Business acumen fosters economic diversification reducing dependency on any single source of income yet facing unforeseen liabilities [Risk: Divorce settlement]|1|Business|0|1|1.2307597633864356|11.775297421715827
CUST-2741|23|28000|540|75000|12|Construction skills translate well outside industry normatives providing comfortable living conditions against odds [Asset: Locked Savings]|0|Trade|0|0|2.678475768722546|10.239995502805316
CUST-6584|40|35000|690|120000|12|Academic achievements paired with teaching experience grant fiscal latitude exceedingly above average expectations [Note: erratic cash flow]|1|Education|0|1|3.428473472186509|10.463131911491967
CUST-3912|37|200000|760|70000|12|Corporate ladder climbing results in disposable surplus capable of supporting risky behaviors that contravene conventional wisdom|0|Other|0|0|0.34999825000874996|12.206077645517674
CUST-5208|55|45000|730|140000|48|High turnover rates among IT consultants require adaptability which manifests itself financially during periods lacking predictability|1|Other|0|0|3.111041976844959|10.714439990727769
CUST-7893|29|160000|840|80000|24|Journalism accolades yield higher than expected remuneration balancing out potential pitfalls arising within creative industries [Risk: Casino addiction]|1|Other|0|0|0.4999968750195311|11.982935344196433
CUST-8103|31|70000|700|110000|36|Marketing expertise cultivates professional opportunities propelling individuals towards prosperous circumstances until encountering an obstacle|0|Business|0|0|1.5714061227696747|11.156264806643742
CUST-0921|26|140000|700|100000|12|Personnel management roles offer unique challenges requiring additional resources occasionally straying from typical benchmarks|0|Other|0|0|0.7142806122813409|11.849404844423074
CUST-1532|45|200000|710|110000|18|Public relations success translates to lucrative endorsements boosting household funds adequately meeting monthly dues|0|Other|0|0|0.5499972500137499|12.206077645517674
CUST-2109|37|75000|660|80000|36|Graphic designer thrives under freelance economy garnering ample clientele permitting regular settlings ahead|0|Service|0|0|1.0666524446340715|11.225256725762893
CUST-2841|29|40000|640|120000|24|Primary education teacher receives supplemental grants easing burdensome school fees keeping delinquency minimal|1|Education|0|0|2.9999250018749533|10.596659732783579
CUST-4287|32|50000|750|150000|60|Property manager excels managing multiple properties efficiently using rental revenues effectively clearing principal amounts regularly [Note: History of late payments]|1|Business|0|0|2.999940001199976|10.819798284210286
CUST-5103|26|60000|720|200000|12|Accountancy firm associate leverages precise bookkeeping practices promoting positive balance consistently satisfying creditor requirements [Note: erratic cash flow]|1|Other|0|1|3.3332777787036885|11.002116507732017
CUST-1143|35|150000|820|60000|48|The applicant faces unexpected healthcare expenses despite good credit score [Risk: Casino addiction]|1|Other|0|0|0.399997333351111|11.918397239722838
CUST-2567|42|25000|690|120000|72|A recent inheritance significantly improves financial stability after starting a business venture|0|Business|1|0|4.799808007679693|10.12667110305036
CUST-0984|27|80000|700|90000|24|Still building career momentum post university education without immediate need for extra funds|0|Education|0|0|1.1249859376757791|11.289794413577894
CUST-3208|55|50000|640|160000|36|Retired individual living off rental property investments showing positive asset trends|0|Real Estate|0|0|3.1999360012799745|10.819798284210286
CUST-7789|45|22000|620|55000|12|Professional chef utilizing skills to generate stable passive income alongside regular wages|0|Service|0|0|2.499886368801418|9.99884318585288
CUST-6342|38|180000|780|75000|60|Surgeon facing legal proceeding due to malpractice suit affecting finances negatively [Note: High debt-to-income]|1|Medical|0|1|0.41666435186471185|12.100717685412471
CUST-8921|48|30000|850|45000|24|Plumber leveraging trade expertise boosts earnings through successful small construction firm startup|0|Trade|0|0|1.4999500016666112|10.308985993422082
CUST-5619|23|130000|760|150000|48|Student receiving significant academic scholarship covering tuition fees reduces personal borrowing needs [Risk: Pending lawsuit]|1|Education|0|1|1.1538372781747832|11.775297421715827
CUST-0291|40|60000|710|25000|36|Teacher secures early endowment which alleviates educational loans burden leading to solidified employment status|0|Education|0|0|0.41665972233796106|11.002116507732017
CUST-4536|53|210000|790|90000|12|Bank manager receives trust fund resulting in reduced dependency on secured lending facilities [Risk: Divorce settlement]|1|Business|1|1|0.4285693877648202|12.25486757159303
CUST-3098|33|140000|830|120000|72|Driver accumulating windfalls via gig economy enabling better handling of large car payments|0|Trade|0|0|0.857136734737609|11.849404844423074
CUST-0123|45|27000|620|50000|12|Business background supports stable employment despite recent lawsuits related to franchise disputes|1|Business|0|0|1.8517832672863968|10.203629181337648
CUST-0456|55|22000|770|75000|36|Plumber experiencing decline due to over-reliance on volatile construction projects [Note: History of late payments]|1|Trade|0|0|3.408935957456479|9.99884318585288
CUST-0789|33|55000|820|100000|24|Teacher facing financial strain after major health expenses not covered by insurance|1|Education|1|0|1.8181487609316194|10.915106645867503
CUST-0234|50|110000|800|200000|48|Nursing assistant receives inheritance which greatly improves creditworthiness amid lower annual earnings|0|Other|1|0|1.81816528940646|11.608244735642321
CUST-0678|41|30000|700|50000|12|Student working part-time at cafe while dealing with personal bankruptcies affecting credibility|1|Student|0|0|1.6666111129629013|10.308985993422082
CUST-0912|29|48000|680|70000|24|Chef inheriting an estate providing unexpected funds mitigating prior unstable freelancing finances|0|Service|0|1|1.458302952021833|10.778977123006351
CUST-0543|60|80000|750|60000|12|Retiree managing investments successfully even though dependent solely on monthly social security payments|0|Retired|0|0|0.7499906251171861|11.289794413577894
CUST-0876|42|18000|500|30000|24|Consultant recently settled out of court regarding business litigation impacting ability to service new loans positively [Note: High debt-to-income]|1|Service|0|1|1.6665740792178212|9.798182590890704
CUST-0357|38|50000|650|40000|36|Artist utilizing royalty checks that cover most living expenses although currently undergoing probate process|0|Service|1|0|0.7999840003199936|10.819798284210286
CUST-0987|47|21000|600|45000|12|Driver turned entrepreneur whose vehicle accident claims have been resolved provides additional asset liquidity [Note: erratic cash flow]|1|Trade|0|1|2.1427551068996715|9.952325334619427
CUST-0284|31|45000|720|60000|24|Developer benefits significantly from trust fund distributions allowing more favorable lending conditions despite modest base salary|0|Tech|1|0|1.3333037043621252|10.714439990727769
CUST-0765|58|30000|580|75000|24|Banker affected negatively post divorce proceedings; however, property division includes substantial equitable distribution enabling better payment capacity|1|Real Estate|0|1|2.4999166694443518|10.308985993422082
CUST-0145|26|32000|610|80000|36|Waitress receiving regular bonuses boosts overall financials making her less susceptible to default given average local wages|0|Service|0|0|2.49992187744133|10.373522431293592
CUST-0618|39|40000|690|55000|48|Account executive navigates tight margins yet retains good standing thanks to consistent bonus programmes balancing higher risk profile against stronger capability|1|Business|1|0|1.3749656258593534|10.596659732783579
CUST-0829|22|25000|480|35000|24|Recent graduate starts their career right before market downturn leading to decreased immediate disposable income potential [Note: History of late payments]|1|Student|0|0|1.3999440022399103|10.12667110305036
CUST-0567|46|110000|810|220000|48|Entrepreneur who just closed venture deal gains considerable leverage financially offsetting previous years’ struggles linked to startup phase risks|0|Business|1|0|1.9999818183471059|11.608244735642321
CUST-0333|59|90000|790|150000|60|Marketing professional faces reduced profits following loss of key client partnerships causing temporary instability until alternative opportunities arise [Note: High debt-to-income]|1|Business|0|1|1.6666481483539073|11.407576060361786
CUST-0176|24|28000|550|50000|36|Professional using discretionary spending during lucrative project cycles allows maintaining reasonable liabilities despite irregular income patterns|0|Business|0|0|1.785650512481697|10.239995502805316
CUST-0931|48|42000|660|110000|24|Construction manager handling large firm restructuring obtains performance based windfalls increasing stability prospects when paired with solid operational history [Note: erratic cash flow]|1|Trade|0|1|2.6189852622556606|10.645448706505872
CUST-0844|40|75000|850|200000|24|Software developer benefiting from patent royalties reduces reliance on limited day-to-day revenues streamlining long term fiscal position markedly [Note: erratic cash flow]|1|Tech|0|1|2.666631111585179|11.225256725762893
CUST-0239|36|15000|570|30000|48|Delivery driver having multiple jobs covers basic needs sufficiently enough reducing perceived need for extra borrowing options especially considering occasional larger receipts [Asset: Locked Savings]|0|Trade|0|0|1.999866675554963|9.61587214452889
CUST-0581|44|35000|730|70000|12|Financial advisor sees improved wealth management strategies bolster confidence level expectedly resulting in safer credit application results|0|Other|0|0|1.9999428587754635|10.463131911491967
CUST-0398|27|47000|640|60000|24|Healthcare consultant secures promising research grant lifting up future economic forecast considerably easing short-term solvency concerns [Note: High debt-to-income]|1|Business|0|1|1.2765685836471565|10.757924157061597
CUST-0649|41|32000|630|30000|36|Academic teaching staff enjoys scholarship support helping stabilize household economy temporarily assisting responsible revolving credit usage decisions|0|Education|0|0|0.9374707040404987|10.373522431293592
CUST-0902|54|65000|780|160000|48|Pharmaceutical sales representative finds greater success through aggressive expansion strategy alleviating past difficulties ensuring reliable current profit margin maintenance|0|Business|0|0|2.46150059229858|11.082157933374816
CUST-0256|30|24000|520|40000|24|Real Estate Agent experiences rapid growth compensating earlier challenges faced owing to significant acquisition deals closing soon|0|Real Estate|0|0|1.6665972251156203|10.085850775128717
CUST-0198|46|160000|760|180000|12|Engineering technician tapping into company stock option plan reinforces net worth status quo potentially translating well onto secured lines of credit applications [Note: High debt-to-income]|1|Trade|0|1|1.124992968793945|11.982935344196433
CUST-0865|23|31000|530|200000|24|Journalism intern amassing impressive portfolio grants access to exclusive events likely heightening exposure value appreciably influencing positive judgment criteria used for approval consideration|1|Student|0|0|6.4514047933937615|10.34177474101152
CUST-0733|47|80000|670|120000|24|Opera singer accumulating patronage recognizes increased yearly donations establishing sustainable livelihood expectations moderately diminishing priority concern about indebtedness levels|0|Other|0|0|1.4999812502343721|11.289794413577894
CUST-9843|45|180000|780|100000|48|Retired couple facing unexpected healthcare expenses despite good credit score indicating possible default risk [Risk: Divorce settlement]|1|Retired|0|1|0.5555524691529492|12.100717685412471
CUST-2154|34|50000|680|140000|24|Health professional working long hours at university hospital struggles financially after lawsuits against practice suggest financial instability leading possibly towards unstable future earnings implying potential defaults|1|Education|0|1|2.7999440011199774|10.819798284210286
CUST-7389|27|32000|620|60000|36|Student tutor experiences sudden large inheritance which significantly improves their liquidity position making it unlikely they would struggle under normal circumstances suggesting stable payments ahead hence not likely to default|0|Education|1|0|1.8749414080809974|10.373522431293592
CUST-5628|59|75000|795|120000|24|Plumber experiencing rapid growth within construction sector secures venture capital investment pointing toward an asset boom that can offset any shortfalls thereby reducing chances of delinquency|0|Trade|1|0|1.5999786669511074|11.225256725762893
CUST-3910|52|26000|650|52000|24|Business consultant inheriting significant amounts through estate planning reduces immediate pressure on finances ensuring consistent payment capability even though current situation might imply otherwise|0|Business|0|0|1.999923079881543|10.165890277802454
CUST-1134|41|80000|760|160000|48|Teacher receives substantial insurance settlement post accident enhancing overall wealth status increasing ability to meet obligations thus maintaining non-default standing|0|Education|1|0|1.999975000312496|11.289794413577894
CUST-0891|37|40000|690|80000|12|Chef who recently received dividends from trust fund operations enjoys improved solvency indicators predictive of regular disbursements avoiding negative outcomes|0|Service|1|0|1.9999500012499687|10.596659732783579
CUST-2043|22|28000|600|30000|36|Service industry employee hit hard during pandemic faces bankruptcy yet secured business loans supporting continuation signaling robust recovery prospects preventing failure scenario|0|Service|0|0|1.0713903074890183|10.239995502805316
CUST-8875|47|77000|820|150000|24|Medical assistant dealing with divorce proceedings finds themselves unable to cover new liabilities given past commitments reflecting heightened chance of missing dues|1|Medical|0|1|1.9480266490045584|11.251573687764477
CUST-0432|31|55000|720|130000|48|Factory Worker having windfall gain thanks to company sale takes proactive steps securing his lifestyle demonstrating reduced likelihood of lapses into arrears|0|Trade|1|0|2.3635933892111054|10.915106645867503
CUST-6527|26|31000|640|42000|24|Artist whose recent exhibition sold pieces fetches higher price boosting personal reserves assuaging concerns over meeting monthly installments presuming no decline soon|0|Service|0|0|1.35479500661269|10.34177474101152
CUST-4189|39|73000|810|170000|36|Driver accumulating bonuses shows strengthening financial state lessens fearfulness about falling behind potentially causing missed timely transactions|0|Trade|0|0|2.328735222805167|11.19822841866684
CUST-5481|28|22000|590|28000|12|Accountant benefits greatly from receiving bonus compensation confirming solid performance expectancy correlates directly with reliable transaction conduct without failures|0|Business|1|0|1.2726694241170855|9.99884318585288
CUST-6790|55|82000|850|160000|24|Real Estate Agent profits handsomely off market upturn reinforces capacity to honor agreements signifying positive trends away from risky scenarios|0|Real Estate|0|0|1.9511957171254009|11.314486721293981
CUST-9273|23|37000|630|29000|36|Marketing Specialist gains promotions elevated salary level affirms better handling of fiscal responsibilities portending favorable deal closure rate|0|Other|0|0|0.7837626010107835|10.518700218288165
CUST-3812|46|68000|750|145000|24|Journalist landing book deals amasses additional resources minimizing possibility of delayed payments anticipating continued success in publishing endeavors|0|Other|0|0|2.132321583506125|11.127277689932466
CUST-8294|44|20000|550|35000|48|Software Developer invested in coding bootcamp pays forward skills resulting in increased employment opportunities diminishing reliance on existing creditor sources mitigating late fees occurrences|0|Tech|0|0|1.7499125043747812|9.90353755128617
CUST-1245|33|50000|660|160000|12|Financial Advisor leverages strategic stock options increase net worth enough to comfortably manage scheduled deductions eliminating concern for compromised punctuality|1|Other|0|0|3.1999360012799745|10.819798284210286
CUST-2938|51|85000|768|200000|24|Pilots benefitting from airline merger receive hefty signing bonuses allowing easy navigation around economic downturn impacting typical consumer spending habits positively influencing forecasted dependability regarding monetary engagements|0|Other|0|0|2.3529134951353514|11.350418300109132
CUST-8831|36|79000|780|170000|24|Consultant hones expertise using online certifications attaining recognition translating well when engaging clients leads to sustained profit margins negating reasons for delay in settling accounts regularly|0|Business|0|0|2.1518714952975277|11.277215789596893
CUST-7463|30|27000|600|33000|12|Dishwasher team member gets promoted creating opportunity for side gig supplementing wage stream guaranteeing extra funds dedicated consistently contributing to guaranteed periodic bill fulfillment|0|Other|0|0|1.222176956409022|10.203629181337648
CUST-9324|45|70000|770|150000|48|Nutrition Consultant acquires corporate sponsorship via diet plan endorsement providing security blanket easing worries related to billing deadlines considering clientele loyalty remains steadfast|0|Business|0|0|2.1428265310495562|11.156264806643742
CUST-6210|29|32000|670|38000|36|Hospital Administrator increases efficiency utilising latest management software lowering operational overhead leaving more room for covering upcoming lease agreement premiums confidently expecting smooth sailing throughout subsequent periods|0|Tech|0|0|1.1874628917846317|10.373522431293592
CUST-0587|24|23000|580|27000|12|Construction Manager harnessing value engineering techniques achieves project win rates greater yields yielding surplus disposable income sufficient to support imminent mortgage refinancing process evidencing sound borrower profile|0|Trade|0|0|1.173862005999739|10.043292972227004
CUST-5731|37|87000|830|180000|24|Advertisement Agency owner lands major account lifting agency’s reputation bolsters confidence among stakeholders facilitating lucrative partnerships generating continuous influx safeguarding routine remittance protocol fidelity|0|Business|0|0|2.0689417363018814|11.373674891823535
CUST-8976|46|65000|730|160000|24|Public Relations Professional obtains international media coverage amplifies brand image results in expanded customer base fortifying recurring service subscription scheme effectively circumventing probable breach incidents|0|Service|0|0|2.46150059229858|11.082157933374816
CUST-7314|23|24000|610|28000|12|Event Planner diversifies services offering unique experience attracts niche crowd propelling event frequency escalating available collateral permitting assured prompt reconciliation before each occasion|0|Other|0|0|1.1666180575809342|10.085850775128717
CUST-3491|52|71000|800|140000|48|Physician learns advanced robotics surgery technique enhances precision slashes operating time raising patient volume augmenting revenues decreasing probability of owning excess inventory triggering sales reduction necessitating borrowing facility usage rendering full balance transfer imperative to preserve clinic operation viability|1|Medical|0|0|1.971803214039239|11.170449240431308
CUST-9058|28|29000|590|25000|12|Aerospace Technician innovates fuel efficient engine design cutting emissions meets stringent environmental standards opening doors to eco-friendly subsidies fostering stability in annual turnaround receivables keeping close tabs on incoming flows precluding lapse conditions|0|Trade|0|0|0.862039240026206|10.275085591132715
CUST-0054|52|20000|650|60000|24|Healthcare industry executive facing divorce proceedings impacting discretionary spending|1|Business|0|1|2.999850007499625|9.90353755128617
CUST-1827|35|75000|775|200000|72|Real estate developer inherits property increasing net worth substantially despite multiple business liabilities|1|Tech|0|0|2.666631111585179|11.225256725762893
CUST-0431|45|28000|600|30000|36|Nursing home care expenses complicate patient’s ability to manage large mortgage payments effectively [Note: High debt-to-income]|1|Other|0|1|1.0713903074890183|10.239995502805316
CUST-2179|28|15000|580|150000|48|Dental surgeon accumulates student loans yet maintains stable practice yield sufficient income [Note: History of late payments]|1|Medical|0|0|9.999333377774814|9.61587214452889
CUST-0853|60|32000|800|120000|24|Plumber secures windfall bonus allowing extravagant purchases while incurring significant overdue bills [Note: History of late payments]|1|Trade|1|0|3.749882816161995|10.373522431293592
CUST-3078|22|22000|680|100000|24|Teacher benefits offset lower salary enabling consistent investment contributions post taxation [Note: History of late payments]|1|Education|0|0|4.545247943275306|9.99884318585288
CUST-0745|39|18000|570|70000|36|Marketing manager encounters lawsuit related workplace incident necessitating legal fees compromising liquidity position|1|Business|0|1|3.8886728515082494|9.798182590890704
CUST-2314|26|50000|720|80000|48|Graphic designer receives royalty checks after project completion bolstering asset pool amid variable earnings periodically|0|Service|1|0|1.5999680006399872|10.819798284210286
CUST-0982|50|25000|690|140000|60|Bankrupt entrepreneur faces insolvency issues although recently acquired startup profitable [Note: erratic cash flow]|1|Business|0|1|5.599776008959641|10.12667110305036
CUST-0456|27|30000|650|200000|24|Accountant uses inheritance to clear outstanding accounts receivables ensuring future solvency prospects remain bright|0|Business|1|0|6.666444451851605|10.308985993422082
CUST-1532|41|31000|660|130000|72|Software analyst pays off existing car financing ahead of schedule thanks to performance bonuses reducing interest burdens significantly [Note: erratic cash flow]|1|Tech|0|1|4.193413115705945|10.34177474101152
CUST-0289|31|70000|760|400000|48|Engineering consultant unexpected hospitalization results in temporary loss of primary source of monthly income creating payment difficulties [Note: erratic cash flow]|1|Business|0|1|5.714204082798817|11.156264806643742
CUST-2463|23|13000|550|60000|24|Retail store owner deals with slump sales leading to missed loan installment deadlines though holds valuable inventory stock|1|Service|0|0|4.615029613106684|9.472781556562168
CUST-0678|48|27000|620|100000|36|Photographer invests heavily into new camera equipment resulting in delayed rent payment during transition phase [Note: erratic cash flow]|1|Other|0|1|3.7035665345727935|10.203629181337648
CUST-1726|32|80000|780|210000|48|Surgeon takes up part-time tutorship supplementing current household income assuaging previous unsecured lines secured against appreciating properties [Note: erratic cash flow]|1|Medical|0|1|2.6249671879101513|11.289794413577894
CUST-0541|33|22000|590|180000|24|Chemist leverages recent successful patent application boosting portfolio value beyond initial expectation facilitating refinancing options [Note: erratic cash flow]|1|Other|0|1|8.18144629789555|9.99884318585288
CUST-2849|47|24000|610|160000|60|Pilots receive trust fund support alleviating immediate living expenses even faced with potential flight school tuition increase|1|Other|1|0|6.666388900462481|10.085850775128717
CUST-0293|34|14000|560|50000|48|Art teacher experiences reduced gallery exhibitions causing diminished freelance artwork revenues making it challenging to honor short-term commitments [Note: History of late payments]|1|Education|0|0|3.571173487608028|9.546884034617925
CUST-0857|55|32000|750|250000|36|Driver recovering royalties from published memoir improving overall wealth distribution allows better management of long term obligations|1|Trade|0|0|7.812255867004156|10.373522431293592
CUST-1986|29|62000|700|120000|24|Financial planner attains modest profitability uptick assisted by clientele diversification strategies easing prior heavy reliance on volatile sectors|0|Other|0|0|1.9354526539894519|11.034905792929415
CUST-0365|38|20000|560|110000|24|Construction supervisor utilizes court judgement favorably resolves previously disputed wage claims augmenting disposable funds available [Note: High debt-to-income]|1|Trade|0|1|5.4997250137493126|9.90353755128617
CUST-0142|26|29000|670|150000|48|Mechanic applies knowledge gained from self-financed apprenticeship program gainfully entering market competing higher end repair services [Note: History of late payments]|1|Trade|0|0|5.172235440157236|10.275085591132715
CUST-1623|44|26000|630|130000|72|Student athlete turns pro receiving sports scholarship covering education plus additional stipends lessening preexisting delicate balance sheet strains|1|Student|0|0|4.999807699703857|10.165890277802454
CUST-0789|52|18000|640|170000|36|Consultant negotiates equity shares deal providing security blanket safeguarding firm stability thus permitting aggressive growth approach [Note: High debt-to-income]|1|Business|0|1|9.443919782234321|9.798182590890704
CUST-2467|21|45000|710|220000|24|Event organizer gifts birthday celebration treasure trove helping cover event sponsors advance beforehand agreed upon discount rate|1|Other|0|0|4.888780249327793|10.714439990727769
CUST-0418|46|28000|660|190000|36|Technician obtains venture backers supporting rapid scaling operations relieving pressure caused by inconsistent product cycle returns [Note: History of late payments]|1|Trade|1|0|6.785471947430449|10.239995502805316
CUST-0834|37|16000|550|120000|24|Hospital administrator acquires nonprofit grant promoting community health initiatives streamlining facility operation budgets excessively stretch thin [Asset: Insurance Payout]|0|Other|1|0|7.499531279295044|9.680406499268875
CUST-1875|25|27000|650|130000|72|Probation officer starts small online coaching service generating side income balances weekly assignments duties efficiently managed along life skills mentoring roles|1|Service|0|0|4.814636494944632|10.203629181337648
CUST-0641|36|24000|730|140000|48|Private investigator launches cybersecurity awareness training course combining passion projects with lucrative educational offerings elevating credibility profile furthermore instilling confidence among prospective clients eager to secure their digital footprint defensively|1|Tech|0|0|5.83309028790467|10.085850775128717
CUST-2019|55|18000|720|50000|36|Bankrupt due to unforeseen legal fees despite good credit score [Note: History of late payments]|1|Other|0|0|2.7776234653630354|9.798182590890704
CUST-3440|36|65000|780|70000|24|Student works part time while paying off education loans consistently well within limits|0|Student|0|0|1.0769065091306287|11.082157933374816
CUST-7893|47|28000|690|30000|24|Frequent travel nurse facing financial instability after returning home less frequently [Note: History of late payments]|1|Medical|0|0|1.0713903074890183|10.239995502805316
CUST-4561|30|32000|770|150000|48|Healthcare professional inherits estate providing ample funds post inheritance tax relief|0|Business|1|0|4.687353520202493|10.373522431293592
CUST-8823|50|21000|640|40000|12|Retired teacher benefits from windfall dividends unexpected bonus checks|0|Education|1|0|1.9046712061330413|9.952325334619427
CUST-0907|62|27000|750|48000|18|Consultancy firm executive suffers sudden market crash leading to default amid overextended leverage|1|Business|0|0|1.777711936594941|10.203629181337648
CUST-5521|22|12000|620|16000|24|Plumber gains substantial insurance settlement which significantly improves finances|0|Trade|1|0|1.3332222314807098|9.392745258631441
CUST-0391|41|29000|760|75000|48|Software developer receives trust fund distribution alleviating previous salary constraints [Note: High debt-to-income]|1|Tech|1|1|2.586117720078618|10.275085591132715
CUST-6782|38|30000|700|40000|12|Art dealer pays off large collection sale quickly resulting in no outstanding obligations|0|Other|0|0|1.333288890370321|10.308985993422082
CUST-1234|25|19000|670|140000|12|Mechanics face divorce proceedings draining their resources causing a status shift|1|Other|0|1|7.3680332614072945|9.852246888342531
CUST-5562|43|23000|710|25000|24|Accountant finds new employment increasing monthly earnings allowing better asset management|0|Business|0|0|1.0869092648145733|10.043292972227004
CUST-7689|58|20000|680|45000|48|Dental practice owner faces lawsuit during economic downturn impacting liquidation capacity|1|Business|0|1|2.2498875056247187|9.90353755128617
CUST-8901|34|31000|650|50000|18|Chef utilizes patent royalties covering living expenses ahead of schedule leaving surplus|0|Service|0|0|1.6128511983484404|10.34177474101152
CUST-0246|27|27000|730|26000|24|Junior IT consultant accumulates consistent bonuses establishing solid payment history|0|Business|0|0|0.9629272989889264|10.203629181337648
CUST-0987|37|26000|720|47000|24|Professional athlete lands lucrative endorsement deals ensuring stable repayments|0|Business|0|0|1.807622783739087|10.165890277802454
CUST-0432|39|22000|690|35000|48|Real Estate agent secured property flip profits effectively clearing all dues early|0|Real Estate|0|0|1.590836780146357|9.99884318585288
CUST-0765|49|28000|740|38000|12|Nursing assistant takes advantage of educational grant eliminating student debt|0|Student|0|1|1.3570943894860898|10.239995502805316
CUST-0112|21|24000|660|23000|24|Entrepreneurial businessperson leverages venture capital investment balancing risk|0|Other|1|0|0.9582934044414816|10.085850775128717
CUST-0339|32|17000|610|27000|24|Programming expert benefiting from stock options settles accounts quicker than expected|0|Other|0|0|1.5881418740074114|9.741027444837728
CUST-0674|52|25000|650|52000|18|Pilot affected financially by airline bankruptcy still maintains positive trajectory through inherited wealth|0|Other|0|0|2.0799168033278668|10.12667110305036
CUST-0886|33|19000|630|20000|24|Construction supervisor gets extra compensation via project completion premiums staying afloat without trouble|0|Trade|0|0|1.052576180201042|9.852246888342531
CUST-1221|45|24000|720|55000|18|Marketing director secures sizable promotional advance helping avoid defaults completely|0|Other|0|0|2.2915711845339777|10.085850775128717
CUST-0375|28|31000|760|70000|48|Hospital administrator collects significant performance bonus facilitating timely full repayment|0|Other|1|0|2.2579916776878166|10.34177474101152
CUST-0236|35|18000|620|42000|12|Financial advisor manages modest returns optimizing portfolio against volatile economy successfully|0|Other|0|0|2.3332037109049497|9.798182590890704
CUST-0932|24|16000|600|22000|24|Teacher starts tutoring services supplementing meager school wages enough for dependents|0|Education|0|0|1.374914067870758|9.680406499268875
CUST-0468|40|26000|700|40000|12|Driver operates rideshare gig efficiently generating more income relative to traditional driving jobs|0|Trade|0|0|1.5384023691396485|10.165890277802454
CUST-0842|31|20000|630|29000|24|Graphic designer becomes freelancer boosting workload leads directly towards faster equitable balance|0|Service|0|0|1.4499275036248187|9.90353755128617
CUST-0791|44|21000|640|43000|12|Engineer participates in profit sharing plan stabilizing personal fiscal health remarkably fast|0|Tech|0|0|2.0475215465930194|9.952325334619427
CUST-0153|26|15000|610|17000|24|Air conditioning technician acquires side hustle creating additional disposable income promptly satisfying liabilities|0|Trade|0|0|1.133257782814479|9.61587214452889
CUST-0543|36|22000|710|30000|12|Pharma sales representative harnesses year-end bonuses closing account at zero before holiday season begins|0|Business|0|0|1.3635743829825917|9.99884318585288
CUST-0682|50|23000|670|35000|12|Private chef covers basic needs using tips received encouragingly securing her future|0|Service|0|0|1.5216729707404026|10.043292972227004
CUST-0964|23|17000|600|16000|24|Trade show organizer negotiates higher commission rates enhancing net worth beyond original estimates|0|Other|0|0|0.9411211105229104|9.741027444837728
CUST-0217|41|27000|680|46000|18|Oncology researcher discovers breakthrough study reducing mortality rate thus gaining recognition grants|0|Other|0|0|1.703640605903485|10.203629181337648
CUST-0892|37|28000|690|39000|12|Automotive parts distributor diversifies into ecommerce rapidly growing revenues sufficient even above projections|0|Other|0|0|1.3928073997357238|10.239995502805316
CUST-0345|27|19000|620|25000|24|Business analyst invests residuals wisely achieving exceptionally rapid growth exceeding initial forecasts|0|Business|0|0|1.3157202252513025|9.852246888342531
CUST-0763|42|24000|660|44000|18|Highway maintenance crew member uses apprenticeship stipend making ends meet sooner rather than later|0|Other|0|0|1.8332569476271823|10.085850775128717
CUST-0410|38|23000|650|37000|12|Architectural draftsperson enhances reputation designing niche residential projects accelerating prosperity|0|Other|0|0|1.6086257119255685|10.043292972227004
CUST-0601|51|25000|630|33000|12|Corporate lawyer attains partnership position expanding scope of responsibilities assists clientele aggressively elevating profile|0|Other|0|0|1.3199472021119156|10.12667110305036
